summary,P1C1QueueOriginal3PadData,21375464
summary,P1C1QueueOriginal3PadData,34785688
summary,P1C1QueueOriginal3PadData,18213939
summary,P1C1QueueOriginal3PadData,28517855
summary,P1C1QueueOriginal3PadData,28975669
summary,P1C1QueueOriginal3PadData,33843040
summary,P1C1QueueOriginal3PadData,17361476
summary,P1C1QueueOriginal3PadData,30835201
summary,P1C1QueueOriginal3PadData,18952948
summary,P1C1QueueOriginal3PadData,31922486
summary,P1C1QueueOriginal3PadData,31552251
summary,P1C1QueueOriginal3PadData,18398605
summary,P1C1QueueOriginal3PadData,31157009
summary,P1C1QueueOriginal3PadData,36533328
summary,P1C1QueueOriginal3PadData,32948049
summary,P1C1QueueOriginal3PadData,17611665
summary,P1C1QueueOriginal3PadData,17776796
summary,P1C1QueueOriginal3PadData,32546793
summary,P1C1QueueOriginal3PadData,34132100
summary,P1C1QueueOriginal3PadData,32279541
summary,P1C1QueueOriginal3PadData,28278248
summary,P1C1QueueOriginal3PadData,29348790
summary,P1C1QueueOriginal3PadData,33008863
summary,P1C1QueueOriginal3PadData,34284177
summary,P1C1QueueOriginal3PadData,33600719
summary,P1C1QueueOriginal3PadData,31176148
summary,SPSCQueue1,20856431
summary,SPSCQueue1,39928361
summary,SPSCQueue1,40930076
summary,SPSCQueue1,20929023
summary,SPSCQueue1,44102678
summary,SPSCQueue1,31454579
summary,SPSCQueue1,49329063
summary,SPSCQueue1,46841855
summary,SPSCQueue1,45191652
summary,SPSCQueue1,41030626
summary,SPSCQueue1,45556514
summary,SPSCQueue1,23768527
summary,SPSCQueue1,42732107
summary,SPSCQueue1,43305080
summary,SPSCQueue1,18914580
summary,SPSCQueue1,23042246
summary,SPSCQueue1,25982952
summary,SPSCQueue1,27772055
summary,SPSCQueue1,42671161
summary,SPSCQueue1,50887247
summary,SPSCQueue1,42187607
summary,SPSCQueue1,44738799
summary,SPSCQueue1,44807089
summary,SPSCQueue1,43301167
summary,SPSCQueue1,24279642
summary,SPSCQueue1,38235905
summary,SPSCQueue1,21246152
summary,SPSCQueue1,42369912
summary,SPSCQueue1,42134913
summary,SPSCQueue1,42843826
summary,SPSCQueue2,25377023
summary,SPSCQueue2,46927488
summary,SPSCQueue2,41450690
summary,SPSCQueue2,24145804
summary,SPSCQueue2,20908628
summary,SPSCQueue2,19879401
summary,SPSCQueue2,19809837
summary,SPSCQueue2,47359569
summary,SPSCQueue2,48562397
summary,SPSCQueue2,38632480
summary,SPSCQueue2,41921316
summary,SPSCQueue2,37518618
summary,SPSCQueue2,44659041
summary,SPSCQueue2,46306305
summary,SPSCQueue2,27741081
summary,SPSCQueue2,22712514
summary,SPSCQueue2,20754440
summary,SPSCQueue2,42469031
summary,SPSCQueue2,46673098
summary,SPSCQueue2,42052606
summary,SPSCQueue2,19740223
summary,SPSCQueue2,39256135
summary,SPSCQueue2,42097607
summary,SPSCQueue2,26534826
summary,SPSCQueue2,46368508
summary,SPSCQueue2,26255413
summary,SPSCQueue2,18863959
summary,SPSCQueue2,21465604
summary,SPSCQueue2,46352717
summary,SPSCQueue2,20683895
summary,SPSCQueue3,24483367
summary,SPSCQueue3,48861658
summary,SPSCQueue3,30154004
summary,SPSCQueue3,21144148
summary,SPSCQueue3,31098812
summary,SPSCQueue3,33858885
summary,SPSCQueue3,31116995
summary,SPSCQueue3,25027535
summary,SPSCQueue3,30926428
summary,SPSCQueue3,34473867
summary,SPSCQueue3,49086168
summary,SPSCQueue3,35867700
summary,SPSCQueue3,30788546
summary,SPSCQueue3,31678865
summary,SPSCQueue3,45662366
summary,SPSCQueue3,42267930
summary,SPSCQueue3,33097913
summary,SPSCQueue3,38095065
summary,SPSCQueue3,27691888
summary,SPSCQueue3,19289899
summary,SPSCQueue3,33138762
summary,SPSCQueue3,33194155
summary,SPSCQueue3,33393562
summary,SPSCQueue3,30013188
summary,SPSCQueue3,25917245
summary,SPSCQueue3,36900537
summary,SPSCQueue3,28391052
summary,SPSCQueue3,25817164
summary,SPSCQueue3,27311252
summary,SPSCQueue3,26960765
summary,SPSCQueue4,39592059
summary,SPSCQueue4,25824228
summary,SPSCQueue4,21213630
summary,SPSCQueue4,25280627
summary,SPSCQueue4,28568053
summary,SPSCQueue4,22029116
summary,SPSCQueue4,32210447
summary,SPSCQueue4,22320469
summary,SPSCQueue4,32108389
summary,SPSCQueue4,35074187
summary,SPSCQueue4,26860164
summary,SPSCQueue4,17631421
summary,SPSCQueue4,29776992
summary,SPSCQueue4,33866759
summary,SPSCQueue4,40011284
summary,SPSCQueue4,48658433
summary,SPSCQueue4,31986853
summary,SPSCQueue4,22157473
summary,SPSCQueue4,29766215
summary,SPSCQueue4,24430284
summary,SPSCQueue4,16227469
summary,SPSCQueue4,25331715
summary,SPSCQueue4,28973391
summary,SPSCQueue4,26666161
summary,SPSCQueue4,21681284
summary,SPSCQueue4,34500316
summary,SPSCQueue4,23900184
summary,SPSCQueue4,25224769
summary,SPSCQueue4,30878493
summary,SPSCQueue4,24661453
summary,SPSCQueue5,14993202
summary,SPSCQueue5,14887032
summary,SPSCQueue5,26055681
summary,SPSCQueue5,21512134
summary,SPSCQueue5,19810218
summary,SPSCQueue5,26705573
summary,SPSCQueue5,27418676
summary,SPSCQueue5,21518929
summary,SPSCQueue5,22096719
summary,SPSCQueue5,28901887
summary,SPSCQueue5,25399838
summary,SPSCQueue5,18979894
summary,SPSCQueue5,32480168
summary,SPSCQueue5,31549475
summary,SPSCQueue5,15740538
summary,SPSCQueue5,29149358
summary,SPSCQueue5,21985467
summary,SPSCQueue5,23213852
summary,SPSCQueue5,27031606
summary,SPSCQueue5,22947389
summary,SPSCQueue5,21560464
summary,SPSCQueue5,19379962
summary,SPSCQueue5,24295391
summary,SPSCQueue5,25288924
summary,SPSCQueue5,15382380
summary,SPSCQueue5,23329019
summary,SPSCQueue5,22487544
summary,SPSCQueue5,23663312
summary,SPSCQueue5,27209581
summary,SPSCQueue5,31639938
summary,jvmopts,-XX:+UseCondCardMark
summary,Same Core
summary,P1C1QueueOriginal3,99878750
summary,P1C1QueueOriginal3,102446459
summary,P1C1QueueOriginal3,102503382
summary,P1C1QueueOriginal3,102813148
summary,P1C1QueueOriginal3,102129295
summary,P1C1QueueOriginal3,102134775
summary,P1C1QueueOriginal3,103568040
summary,P1C1QueueOriginal3,102010060
summary,P1C1QueueOriginal3,106339455
summary,P1C1QueueOriginal3,97777211
summary,P1C1QueueOriginal3,102253598
summary,P1C1QueueOriginal3,102452876
summary,P1C1QueueOriginal3,103411886
summary,P1C1QueueOriginal3,102650904
summary,P1C1QueueOriginal3,102472848
summary,P1C1QueueOriginal3,103173775
summary,P1C1QueueOriginal3,103031420
